,concentration,drug_name,fraction,logfc,pvalue,statistic,timepoint,bonferroni_pvalue,start,end
0,0.01,Alpelisib,nuclear,-0.428441807943,2.48730217288e-113,1969569.0,24h,8.35733530087e-111,0,1
1,0.031623,Alpelisib,nuclear,0.115967582476,2.93385020884e-15,2717490.5,24h,9.85773670169e-13,1,2
2,0.1,Alpelisib,nuclear,-0.0793743858276,3.57661663092e-05,2778736.0,24h,0.0120174318799,2,3
3,0.31623,Alpelisib,nuclear,0.207032962171,6.68595544876e-43,2086199.0,24h,2.24648103078e-40,3,4
4,1.0,Alpelisib,nuclear,0.30980097326,3.91747261064e-80,1613452.5,24h,1.31627079717e-77,4,5
5,3.1623,Alpelisib,nuclear,-0.154058913147,3.55626324457e-11,1864287.0,24h,1.19490445018e-08,5,6
6,10.0,Alpelisib,nuclear,-0.080346625871,2.88774565504e-06,2107759.5,24h,0.000970282540092,6,7
7,0.01,Alpelisib,nuclear,-0.0525148048783,6.4745973351e-18,35487544.5,48h,2.17546470459e-15,7,8
8,0.031623,Alpelisib,nuclear,0.105429643072,9.72123447412e-56,30721506.5,48h,3.2663347833e-53,8,9
9,0.1,Alpelisib,nuclear,-0.0144697283931,0.00749358322098,34552589.5,48h,1.0,9,10
10,0.31623,Alpelisib,nuclear,0.139774737046,6.19872554672e-59,23439767.5,48h,2.0827717837e-56,10,11
11,1.0,Alpelisib,nuclear,0.353875393904,3.14255624661e-303,12009843.0,48h,1.05589889886e-300,11,12
12,3.1623,Alpelisib,nuclear,0.562082349871,0.0,5521661.5,48h,0.0,12,13
13,10.0,Alpelisib,nuclear,0.231577359965,1.78654549824e-68,6879577.0,48h,6.00279287409e-66,13,14
14,0.01,Alpelisib,nuclear,-0.140109498167,8.40090812277e-24,346356544.5,72h,2.82270512925e-21,14,15
15,0.031623,Alpelisib,nuclear,0.282471392646,0.0,207414544.5,72h,0.0,15,16
16,0.1,Alpelisib,nuclear,0.0924588689963,3.00944605542e-55,237192338.0,72h,1.01117387462e-52,16,17
17,0.31623,Alpelisib,nuclear,0.230660685918,1.64160859103e-206,203940678.0,72h,5.51580486587e-204,17,18
18,1.0,Alpelisib,nuclear,0.326176358219,0.0,167424993.5,72h,0.0,18,19
19,3.1623,Alpelisib,nuclear,0.195665900608,5.96097732754e-106,154359079.0,72h,2.00288838205e-103,19,20
20,10.0,Alpelisib,nuclear,1.38769468203,0.0,22766255.0,72h,0.0,20,21
21,0.01,Dasatinib,nuclear,-0.0374148055101,0.00437063701502,3631093.5,24h,1.0,21,22
22,0.031623,Dasatinib,nuclear,-1.18251140614,0.0,1568857.5,24h,0.0,22,23
23,0.1,Dasatinib,nuclear,1.26020941238,3.96086631228e-302,222138.5,24h,1.33085108093e-299,23,24
24,0.31623,Dasatinib,nuclear,0.186626013049,5.38075315791e-21,1294521.5,24h,1.80793306106e-18,24,25
25,1.0,Dasatinib,nuclear,1.14492252692,2.19763136131e-162,100637.5,24h,7.384041374e-160,25,26
26,3.1623,Dasatinib,nuclear,-0.0931333403494,0.0133963540732,896609.5,24h,1.0,26,27
27,10.0,Dasatinib,nuclear,0.15530011135,4.07282317245e-07,496006.0,24h,0.000136846858594,27,28
28,0.01,Dasatinib,nuclear,-0.21853629455,1.18373336796e-169,27314233.0,48h,3.97734411636e-167,28,29
29,0.031623,Dasatinib,nuclear,0.14801084725,1.043486838e-56,20957971.0,48h,3.50611577569e-54,29,30
30,0.1,Dasatinib,nuclear,0.900892290552,0.0,1961287.0,48h,0.0,30,31
31,0.31623,Dasatinib,nuclear,0.619904594773,1.86250238145e-196,3062438.0,48h,6.25800800167e-194,31,32
32,1.0,Dasatinib,nuclear,-0.363335462823,6.64777916666e-102,3132620.5,48h,2.2336538e-99,32,33
33,3.1623,Dasatinib,nuclear,-0.230762279274,2.24196806218e-11,2563528.5,48h,7.53301268893e-09,33,34
34,10.0,Dasatinib,nuclear,0.871788984375,4.76024403064e-35,199939.0,48h,1.5994419943e-32,34,35
35,0.01,Dasatinib,nuclear,0.407587529514,0.0,148209617.0,72h,0.0,35,36
36,0.031623,Dasatinib,nuclear,0.455311231439,0.0,162543475.5,72h,0.0,36,37
37,0.1,Dasatinib,nuclear,1.08763899383,0.0,35525882.0,72h,0.0,37,38
38,0.31623,Dasatinib,nuclear,1.8751335811,0.0,4692908.0,72h,0.0,38,39
39,1.0,Dasatinib,nuclear,1.99370281816,2.99575584437e-277,5312647.5,72h,1.00657396371e-274,39,40
40,3.1623,Dasatinib,nuclear,-1.01709525574,1.10914803296e-48,8725479.0,72h,3.72673739075e-46,40,41
41,10.0,Dasatinib,nuclear,-1.07008017639,8.4554587616e-259,3450872.5,72h,2.8410341439e-256,41,42
42,0.01,Etoposide,nuclear,-0.503357021775,4.68295062381e-90,2092508.5,24h,1.5734714096e-87,42,43
43,0.031623,Etoposide,nuclear,0.0186404681325,0.248629966337,3673186.0,24h,1.0,43,44
44,0.1,Etoposide,nuclear,0.449093973263,4.89869972189e-164,1258650.5,24h,1.64596310656e-161,44,45
