,concentration,drug_name,fraction,logfc,pvalue,statistic,timepoint,bonferroni_pvalue,start,end
0,0.01,Alpelisib,nuclear,-0.142390060172,5.38670319961e-16,2835426.0,24,1.81E-13,0,1
1,0.031623,Alpelisib,nuclear,0.28371266757,2.03738233422e-35,2453813.0,24,6.85E-33,1,2
2,0.1,Alpelisib,nuclear,-0.30955846612,1.03267624129e-57,2106720.5,24,3.47E-55,2,3
3,0.31623,Alpelisib,nuclear,0.159171154805,3.48446305564e-11,2473073.5,24,1.17E-08,3,4
4,1.0,Alpelisib,nuclear,0.605814356643,3.09239872004e-111,1436017.0,24,1.04E-108,4,5
5,3.1623,Alpelisib,nuclear,-0.0887290905536,0.00133981061048,2027151.0,24,4.50E-01,5,6
6,10.0,Alpelisib,nuclear,-0.685647408283,1.35961059027e-173,972266.0,24,4.57E-171,6,7
7,0.01,Alpelisib,nuclear,-0.119072801407,9.52334889345e-46,33404087.0,48,3.20E-43,7,8
8,0.031623,Alpelisib,nuclear,0.158069315513,3.78074176944e-48,31133903.5,48,1.27E-45,8,9
9,0.1,Alpelisib,nuclear,-0.259724395731,2.91604393752e-174,25497141.0,48,9.80E-172,9,10
10,0.31623,Alpelisib,nuclear,0.184395272907,3.46640003378e-65,23171789.0,48,1.16E-62,10,11
11,1.0,Alpelisib,nuclear,0.610023406536,0.0,10349085.0,48,0.00E+00,11,12
12,3.1623,Alpelisib,nuclear,0.245949426537,9.40326178111e-37,13193606.0,48,3.16E-34,12,13
13,10.0,Alpelisib,nuclear,-0.438738971748,5.49012787588e-121,5860502.0,48,1.84E-118,13,14
14,0.01,Alpelisib,nuclear,0.316884726763,0.0,268994184.5,72,0.00E+00,14,15
15,0.031623,Alpelisib,nuclear,0.378077579409,0.0,204921720.0,72,0.00E+00,15,16
16,0.1,Alpelisib,nuclear,-0.902330150463,0.0,108384334.0,72,0.00E+00,16,17
17,0.31623,Alpelisib,nuclear,-0.917965489216,0.0,101394735.5,72,0.00E+00,17,18
18,1.0,Alpelisib,nuclear,0.00540955088423,0.0103862693122,224110979.5,72,1,18,19
19,3.1623,Alpelisib,nuclear,-0.0860188866616,3.16361593439e-10,175278977.5,72,1.06E-07,19,20
20,10.0,Alpelisib,nuclear,0.205757265588,2.32144907084e-33,53767861.5,72,7.80E-31,20,21
21,0.01,Dasatinib,nuclear,-0.0212361636411,0.00135238592146,3606718.0,24,4.54E-01,0,1
22,0.031623,Dasatinib,nuclear,-2.00238687624,0.0,1181334.5,24,0.00E+00,1,2
23,0.1,Dasatinib,nuclear,1.52113809289,3.15617656965e-208,482839.5,24,1.06E-205,2,3
24,0.31623,Dasatinib,nuclear,0.729270295813,6.93882689133e-69,967886.5,24,2.33E-66,3,4
25,1.0,Dasatinib,nuclear,1.59185056355,4.8948385634e-130,181190.0,24,1.64E-127,4,5
26,3.1623,Dasatinib,nuclear,1.19879275419,4.43081796304e-90,367153.0,24,1.49E-87,5,6
27,10.0,Dasatinib,nuclear,0.078997415999,0.430009641339,606810.5,24,1,6,7
28,0.01,Dasatinib,nuclear,0.147629397472,7.4809325571e-27,33537770.0,48,2.51E-24,7,8
29,0.031623,Dasatinib,nuclear,-0.192766560008,3.30482261344e-99,19419753.5,48,1.11E-96,8,9
30,0.1,Dasatinib,nuclear,1.1964460551,0.0,2043578.0,48,0.00E+00,9,10
31,0.31623,Dasatinib,nuclear,-0.181322718211,7.32572456626e-18,6246487.5,48,2.46E-15,10,11
32,1.0,Dasatinib,nuclear,1.39257932556,0.0,793149.5,48,0.00E+00,11,12
33,3.1623,Dasatinib,nuclear,1.82997825428,1.18650706058e-185,412964.0,48,3.99E-183,12,13
34,10.0,Dasatinib,nuclear,-1.29324574415,1.58983550828e-38,170414.5,48,5.34E-36,13,14
35,0.01,Dasatinib,nuclear,-0.417586896569,0.0,149488972.0,72,0.00E+00,14,15
36,0.031623,Dasatinib,nuclear,0.741403957665,0.0,105834314.0,72,0.00E+00,15,16
37,0.1,Dasatinib,nuclear,1.60517860035,0.0,12887861.0,72,0.00E+00,16,17
38,0.31623,Dasatinib,nuclear,1.11835105087,0.0,10653340.5,72,0.00E+00,17,18
39,1.0,Dasatinib,nuclear,0.157983259126,0.000548323414767,18830761.0,72,1.84E-01,18,19
40,3.1623,Dasatinib,nuclear,-3.20221940894,4.22387028489e-294,1135834.5,72,1.42E-291,19,20
41,10.0,Dasatinib,nuclear,-3.26286467606,0.0,1621448.5,72,0.00E+00,20,21
42,0.01,Etoposide,nuclear,0.702507379831,3.66358271048e-152,1728742.0,24,1.23E-149,0,1
43,0.031623,Etoposide,nuclear,0.104106866823,8.9885257288e-05,3477798.5,24,3.02E-02,1,2
44,0.1,Etoposide,nuclear,1.1174272981,0.0,711152.0,24,0.00E+00,2,3
45,0.31623,Etoposide,nuclear,-0.0443485493417,1.70147377122e-05,2344483.0,24,5.72E-03,3,4
46,1.0,Etoposide,nuclear,1.26415701843,5.04546609215e-201,393060.5,24,1.70E-198,4,5
47,3.1623,Etoposide,nuclear,0.243568232969,4.59323975155e-13,1278395.0,24,1.54E-10,5,6
48,10.0,Etoposide,nuclear,-0.899581409054,2.57179324726e-121,400942.0,24,8.64E-119,6,7
49,0.01,Etoposide,nuclear,0.438605665306,0.0,19249396.5,48,0.00E+00,7,8
50,0.031623,Etoposide,nuclear,0.214133500304,5.66603111371e-101,24934624.5,48,1.90E-98,8,9
51,0.1,Etoposide,nuclear,0.559894761867,0.0,9828364.5,48,0.00E+00,9,10
52,0.31623,Etoposide,nuclear,0.181501905627,1.46926855165e-37,13823004.0,48,4.94E-35,10,11
53,1.0,Etoposide,nuclear,1.05318047241,5.00776286223e-264,1386932.5,48,1.68E-261,11,12
54,3.1623,Etoposide,nuclear,0.322068464889,1.27166517297e-42,3180011.0,48,4.27E-40,12,13
55,10.0,Etoposide,nuclear,-0.333490168644,1.20243213752e-43,2471415.5,48,4.04E-41,13,14
56,0.01,Etoposide,nuclear,-0.165434749038,8.82569827136e-101,251228791.0,72,2.97E-98,14,15
57,0.031623,Etoposide,nuclear,0.974564317424,0.0,80349913.5,72,0.00E+00,15,16
58,0.1,Etoposide,nuclear,-0.42547315484,0.0,117544162.5,72,0.00E+00,16,17
59,0.31623,Etoposide,nuclear,-0.216457194541,5.29522776722e-50,69159733.0,72,1.78E-47,17,18
60,1.0,Etoposide,nuclear,1.25484576518,6.09863511682e-248,6594821.0,72,2.05E-245,18,19
61,3.1623,Etoposide,nuclear,0.692453548684,8.25516296209e-110,6210492.0,72,2.77E-107,19,20
62,10.0,Etoposide,nuclear,-3.23088493629,0.0,17118302.0,72,0.00E+00,20,21
63,0.001,Neratinib,nuclear,0.662543861843,1.01785684651e-196,1689710.0,24,3.42E-194,0,1
64,0.0032,Neratinib,nuclear,0.324473365649,2.24589635173e-44,3038346.5,24,7.55E-42,1,2
65,0.01,Neratinib,nuclear,0.691877351946,2.45855548547e-128,1263172.5,24,8.26E-126,2,3
