,concentration,drug_name,fraction,logfc,pvalue,statistic,timepoint,bonferroni_pvalue,start,end
0,0.01,Alpelisib,nuclear,-0.0600184440294,0.00124322826968,3132004.5,24h,0.417724698613,0,1
1,0.031623,Alpelisib,nuclear,-0.068870426964,0.00251333265075,3006846.5,24h,0.844479770653,1,2
2,0.1,Alpelisib,nuclear,0.00258587092259,0.32589699902,2975870.0,24h,1.0,2,3
3,0.31623,Alpelisib,nuclear,-0.15956195926,7.74255721524e-15,2410268.5,24h,2.60149922432e-12,3,4
4,1.0,Alpelisib,nuclear,-0.181502241447,1.74313729755e-15,2179989.5,24h,5.85694131977e-13,4,5
5,3.1623,Alpelisib,nuclear,-0.424128119283,9.10002684657e-64,1387220.5,24h,3.05760902045e-61,5,6
6,10.0,Alpelisib,nuclear,-0.581725833989,4.88283863889e-148,1077395.5,24h,1.64063378267e-145,6,7
7,0.01,Alpelisib,nuclear,0.0639621257222,3.3005037465e-10,36368135.5,48h,1.10896925882e-07,7,8
8,0.031623,Alpelisib,nuclear,0.00485050001193,0.380889262553,36228872.5,48h,1.0,8,9
9,0.1,Alpelisib,nuclear,0.022601935366,0.00101018918616,34321836.0,48h,0.339423566551,9,10
10,0.31623,Alpelisib,nuclear,0.0434210650108,5.09082407472e-05,27235955.0,48h,0.017105168891,10,11
11,1.0,Alpelisib,nuclear,0.328154286338,3.18860811295e-102,16215350.5,48h,1.07137232595e-99,11,12
12,3.1623,Alpelisib,nuclear,0.158231168505,4.63427143514e-22,13870359.5,48h,1.55711520221e-19,12,13
13,10.0,Alpelisib,nuclear,0.20146674627,1.76173515851e-26,8062707.0,48h,5.91943013259e-24,13,14
14,0.01,Alpelisib,nuclear,0.0949918003714,4.4533479717e-49,336977899.0,72h,1.49632491849e-46,14,15
15,0.031623,Alpelisib,nuclear,-0.0467334860672,2.6578345434e-15,276116675.5,72h,8.93032406581e-13,15,16
16,0.1,Alpelisib,nuclear,-0.0296846929479,1.89102362801e-05,256056463.0,72h,0.00635383939011,16,17
17,0.31623,Alpelisib,nuclear,-0.0292858689311,1.9563667248e-06,245743518.0,72h,0.000657339219534,17,18
18,1.0,Alpelisib,nuclear,0.0347630466254,0.000141626222346,222120116.0,72h,0.0475864107083,18,19
19,3.1623,Alpelisib,nuclear,0.162666083843,1.53437338326e-88,156920946.0,72h,5.15549456776e-86,19,20
20,10.0,Alpelisib,nuclear,0.218515506216,1.79568024757e-63,50171061.5,72h,6.03348563183e-61,20,21
21,0.01,Dasatinib,nuclear,-0.0882883413245,7.54742673335e-10,3410133.0,24h,2.5359353824e-07,21,22
22,0.031623,Dasatinib,nuclear,-0.748833267427,3.1698759304e-153,2470610.5,24h,1.06507831261e-150,22,23
23,0.1,Dasatinib,nuclear,0.104961600948,1.810681144e-09,1501895.5,24h,6.08388864383e-07,23,24
24,0.31623,Dasatinib,nuclear,0.167891180273,2.28672187233e-15,1354071.5,24h,7.68338549104e-13,24,25
25,1.0,Dasatinib,nuclear,0.34406842091,2.43868313862e-23,580346.5,24h,8.19397534577e-21,25,26
26,3.1623,Dasatinib,nuclear,-0.165391660807,6.14093537323e-05,848454.0,24h,0.0206335428541,26,27
27,10.0,Dasatinib,nuclear,0.0579342412426,0.0133685137447,559301.5,24h,1.0,27,28
28,0.01,Dasatinib,nuclear,0.0153110629183,0.388362525216,37321394.5,48h,1.0,28,29
29,0.031623,Dasatinib,nuclear,0.221583693705,3.6866861225e-63,20693293.5,48h,1.23872653716e-60,29,30
30,0.1,Dasatinib,nuclear,0.656667501173,4.02998190763e-308,6139687.0,48h,1.35407392096e-305,30,31
31,0.31623,Dasatinib,nuclear,0.599099059599,1.36889643697e-148,3650726.0,48h,4.59949202823e-146,31,32
32,1.0,Dasatinib,nuclear,0.893786758248,9.64956739364e-199,1989560.5,48h,3.24225464426e-196,32,33
33,3.1623,Dasatinib,nuclear,0.725452576281,3.6778989984e-94,1225645.0,48h,1.23577406346e-91,33,34
34,10.0,Dasatinib,nuclear,0.126170784674,0.00552636257874,656531.5,48h,1.0,34,35
35,0.01,Dasatinib,nuclear,0.07466624496,2.37551153991e-24,201534935.0,72h,7.98171877411e-22,35,36
36,0.031623,Dasatinib,nuclear,0.272134135277,0.0,169752856.5,72h,0.0,36,37
37,0.1,Dasatinib,nuclear,0.862091872415,0.0,40964163.5,72h,0.0,37,38
38,0.31623,Dasatinib,nuclear,1.43792843524,0.0,7975447.0,72h,0.0,38,39
39,1.0,Dasatinib,nuclear,1.33791116806,1.83503509843e-252,5999806.0,72h,6.16571793071e-250,39,40
40,3.1623,Dasatinib,nuclear,-0.323367329943,5.87092785255e-11,11542979.5,72h,1.97263175846e-08,40,41
41,10.0,Dasatinib,nuclear,-0.328385204286,1.39674684561e-52,10651118.0,72h,4.69306940127e-50,41,42
42,0.01,Etoposide,nuclear,-0.0428971434731,0.0127832934184,3146773.0,24h,1.0,42,43
43,0.031623,Etoposide,nuclear,-0.10251852928,1.07031246264e-11,3289854.0,24h,3.59624987447e-09,43,44
44,0.1,Etoposide,nuclear,0.164089676704,7.46396600477e-12,2336217.0,24h,2.5078925776e-09,44,45
45,0.31623,Etoposide,nuclear,0.161423013679,3.16600854028e-16,2143812.0,24h,1.06377886953e-13,45,46
46,1.0,Etoposide,nuclear,0.27364574718,9.01159845923e-29,1129765.0,24h,3.0278970823e-26,46,47
47,3.1623,Etoposide,nuclear,0.259725846312,2.89827991038e-24,1164954.5,24h,9.73822049889e-22,47,48
48,10.0,Etoposide,nuclear,0.152998129929,1.28897075139e-05,1032421.0,24h,0.00433094172468,48,49
49,0.01,Etoposide,nuclear,0.0803014875144,2.39124512312e-14,31441060.5,48h,8.03458361368e-12,49,50
50,0.031623,Etoposide,nuclear,0.088301461962,5.21912987612e-13,29639993.0,48h,1.75362763837e-10,50,51
51,0.1,Etoposide,nuclear,0.783893416551,0.0,10690097.5,48h,0.0,51,52
52,0.31623,Etoposide,nuclear,0.56875933347,3.20351348248e-196,9899558.5,48h,1.07638053011e-193,52,53
53,1.0,Etoposide,nuclear,0.581503799234,3.94716328825e-63,3763074.0,48h,1.32624686485e-60,53,54
54,3.1623,Etoposide,nuclear,0.460846016806,2.18713541782e-39,3245427.0,48h,7.34877500387e-37,54,55
55,10.0,Etoposide,nuclear,0.641930231004,4.0922454705e-57,2249435.5,48h,1.37499447809e-54,55,56
56,0.01,Etoposide,nuclear,0.0170121043615,0.00392968774634,283487709.0,72h,1.0,56,57
57,0.031623,Etoposide,nuclear,0.0110709654557,0.0539072941117,257989188.5,72h,1.0,57,58
58,0.1,Etoposide,nuclear,0.107505594902,3.34352608628e-32,161633712.5,72h,1.12342476499e-29,58,59
59,0.31623,Etoposide,nuclear,0.36922373797,1.78568611799e-160,58685210.0,72h,5.99990535644e-158,59,60
60,1.0,Etoposide,nuclear,0.766449712438,3.59394508658e-117,11123238.5,72h,1.20756554909e-114,60,61
