,concentration,drug_name,fraction,logfc,pvalue,statistic,timepoint,bonferroni_pvalue,start,end
0,0.01,Alpelisib,nuclear,0.0274166273883,0.00338998742058,3150866.0,24,1,0,1
1,0.031623,Alpelisib,nuclear,0.0582990125024,1.04732165209e-14,2726867.5,24,3.52E-12,1,2
2,0.1,Alpelisib,nuclear,-0.0421635113611,0.000140170296418,2797683.5,24,4.71E-02,2,3
3,0.31623,Alpelisib,nuclear,0.0572426907271,5.9639191795e-10,2496858.5,24,2.00E-07,3,4
4,1.0,Alpelisib,nuclear,0.118532220243,1.09024258672e-22,2084562.0,24,3.66E-20,4,5
5,3.1623,Alpelisib,nuclear,0.0694300490316,8.90555289316e-08,1924385.0,24,2.99E-05,5,6
6,10.0,Alpelisib,nuclear,-0.207600326244,2.43776208989e-83,1394950.0,24,8.19E-81,6,7
7,0.01,Alpelisib,nuclear,0.0191689565988,0.00977358247442,37795815.0,48,1,7,8
8,0.031623,Alpelisib,nuclear,0.0423019086539,1.12606246498e-20,33025440.0,48,3.78E-18,8,9
9,0.1,Alpelisib,nuclear,0.00153970435875,0.248858297318,35171170.5,48,1,9,10
10,0.31623,Alpelisib,nuclear,0.0372466414153,2.93239251856e-11,26411917.0,48,9.85E-09,10,11
11,1.0,Alpelisib,nuclear,0.0537394774034,2.60839161158e-13,20006695.5,48,8.76E-11,11,12
12,3.1623,Alpelisib,nuclear,0.0542079760651,2.97938131257e-09,14713249.0,48,1.00E-06,12,13
13,10.0,Alpelisib,nuclear,-0.0121885972281,4.92874627238e-06,9125255.5,48,1.66E-03,13,14
14,0.01,Alpelisib,nuclear,0.0203877426812,1.32350460295e-35,341537655.5,72,4.45E-33,14,15
15,0.031623,Alpelisib,nuclear,-0.0019270239527,0.148788217665,287896716.5,72,1,15,16
16,0.1,Alpelisib,nuclear,0.0260582635005,8.97465118317e-19,248424824.0,72,3.02E-16,16,17
17,0.31623,Alpelisib,nuclear,0.0276247792974,1.36631162193e-26,236119339.5,72,4.59E-24,17,18
18,1.0,Alpelisib,nuclear,-0.0113137089424,0.00105499515828,222959709.0,72,3.54E-01,18,19
19,3.1623,Alpelisib,nuclear,-0.00452198084269,0.0635139906062,181503622.0,72,1,19,20
20,10.0,Alpelisib,nuclear,0.0884895620577,3.95652259319e-44,52339234.5,72,1.33E-41,20,21
