,concentration,drug_name,fraction,logfc,pvalue,statistic,timepoint,bonferroni_pvalue,start,end
0,0.01,Alpelisib,nuclear,0.16928405667,0.00134497114511,3133422.5,24h,0.451910304757,0,1
1,0.031623,Alpelisib,nuclear,0.519309569447,2.59511113728e-46,2345312.0,24h,8.71957342126e-44,1,2
2,0.1,Alpelisib,nuclear,-0.372689445267,1.54386523716e-26,2407664.5,24h,5.18738719686e-24,2,3
3,0.31623,Alpelisib,nuclear,0.453577580593,2.9423864712e-25,2267927.5,24h,9.88641854322e-23,3,4
4,1.0,Alpelisib,nuclear,0.523284011346,2.48752424609e-33,1969738.5,24h,8.35808146686e-31,4,5
5,3.1623,Alpelisib,nuclear,-0.534466918422,4.88002575446e-31,1632324.5,24h,1.6396886535e-28,5,6
6,10.0,Alpelisib,nuclear,-1.16970071995,3.12666770766e-144,1093819.0,24h,1.05056034977e-141,6,7
7,0.01,Alpelisib,nuclear,-0.107477895204,9.27797511302e-11,36294725.0,48h,3.11739963798e-08,7,8
8,0.031623,Alpelisib,nuclear,0.528765411948,8.47070626816e-301,23070548.0,48h,2.8461573061e-298,8,9
9,0.1,Alpelisib,nuclear,-0.417608889376,3.70535708696e-149,26249447.0,48h,1.24499998122e-146,9,10
10,0.31623,Alpelisib,nuclear,0.501927017349,1.85572079884e-205,18974417.0,48h,6.2352218841e-203,10,11
11,1.0,Alpelisib,nuclear,0.698496460073,0.0,11840759.0,48h,0.0,11,12
12,3.1623,Alpelisib,nuclear,-0.125970188202,7.4848287872e-08,14839672.0,48h,2.5149024725e-05,12,13
13,10.0,Alpelisib,nuclear,-1.30034940772,3.87366518477e-290,3615469.5,48h,1.30155150208e-287,13,14
14,0.01,Alpelisib,nuclear,0.233497058129,0.0,284782977.5,72h,0.0,14,15
15,0.031623,Alpelisib,nuclear,0.762768721766,0.0,112461219.0,72h,0.0,15,16
16,0.1,Alpelisib,nuclear,-0.67365487151,0.0,134800325.5,72h,0.0,16,17
17,0.31623,Alpelisib,nuclear,-0.470353326742,0.0,160369521.0,72h,0.0,17,18
18,1.0,Alpelisib,nuclear,0.214243966476,2.41991641258e-209,180998767.0,72h,8.13091914626e-207,18,19
19,3.1623,Alpelisib,nuclear,-0.0344341756672,0.00187088010148,179667800.0,72h,0.628615714098,19,20
20,10.0,Alpelisib,nuclear,-0.200745299765,1.03846477088e-33,53718007.5,72h,3.48924163017e-31,20,21
21,0.01,Dasatinib,nuclear,0.252330425316,4.33903812275e-15,3299443.0,24h,1.45791680924e-12,21,22
22,0.031623,Dasatinib,nuclear,-2.90197903512,0.0,868544.0,24h,0.0,22,23
23,0.1,Dasatinib,nuclear,0.896835686746,2.57916021012e-45,1166821.0,24h,8.66597830601e-43,23,24
24,0.31623,Dasatinib,nuclear,-0.0265412234301,0.104126980412,1617014.0,24h,1.0,24,25
25,1.0,Dasatinib,nuclear,-0.0271209245327,0.296906384092,840452.5,24h,1.0,25,26
26,3.1623,Dasatinib,nuclear,-0.153454548898,0.0243694187403,903826.0,24h,1.0,26,27
27,10.0,Dasatinib,nuclear,-1.53989512391,1.26281238358e-52,256241.5,24h,4.24304960883e-50,27,28
28,0.01,Dasatinib,nuclear,0.158336844617,8.67792483149e-36,32893168.5,48h,2.91578274338e-33,28,29
29,0.031623,Dasatinib,nuclear,-1.60509388018,0.0,5162934.5,48h,0.0,29,30
30,0.1,Dasatinib,nuclear,0.0916357720253,8.32487252892e-07,12915619.5,48h,0.000279715716972,30,31
31,0.31623,Dasatinib,nuclear,-2.37287747547,0.0,956136.5,48h,0.0,31,32
32,1.0,Dasatinib,nuclear,-0.567050786305,5.17021995056e-32,4411548.0,48h,1.73719390339e-29,32,33
33,3.1623,Dasatinib,nuclear,-1.2903706428,5.82702027894e-128,891875.0,48h,1.95787881372e-125,33,34
34,10.0,Dasatinib,nuclear,-3.15002237148,1.86776749893e-61,3215.0,48h,6.27569879639e-59,34,35
35,0.01,Dasatinib,nuclear,-0.515916027139,0.0,132483930.5,72h,0.0,35,36
36,0.031623,Dasatinib,nuclear,0.358520153413,0.0,158621343.5,72h,0.0,36,37
37,0.1,Dasatinib,nuclear,0.711525430021,0.0,48346901.5,72h,0.0,37,38
38,0.31623,Dasatinib,nuclear,-0.465141269694,1.44945675925e-87,24210712.0,72h,4.87017471108e-85,38,39
39,1.0,Dasatinib,nuclear,-2.19141912387,0.0,4339976.0,72h,0.0,39,40
40,3.1623,Dasatinib,nuclear,-3.89697687586,0.0,73507.0,72h,0.0,40,41
41,10.0,Dasatinib,nuclear,-4.09711649035,0.0,87070.0,72h,0.0,41,42
42,0.01,Etoposide,nuclear,0.303669509363,2.67216079799e-15,2816962.5,24h,8.97846028124e-13,42,43
