,concentration,drug_name,fraction,logfc,pvalue,statistic,timepoint,bonferroni_pvalue,start,end
0,0.01,Alpelisib,nuclear,0.0514797642884,0.000228772124906,3103523.0,24,7.69E-02,0,1
1,0.031623,Alpelisib,nuclear,0.104638549914,7.41236458806e-17,2691389.5,24,2.49E-14,1,2
2,0.1,Alpelisib,nuclear,-0.093511922147,2.37134987415e-23,2447413.5,24,7.97E-21,2,3
3,0.31623,Alpelisib,nuclear,0.0599928991712,0.00064470712211,2651577.0,24,2.17E-01,3,4
4,1.0,Alpelisib,nuclear,-0.00803913228339,0.319600106704,2559640.5,24,1,4,5
5,3.1623,Alpelisib,nuclear,-0.261376827126,5.96091408921e-101,1179687.5,24,2.00E-98,5,6
6,10.0,Alpelisib,nuclear,-0.256628735932,1.82503856467e-127,1168921.0,24,6.13E-125,6,7
7,0.01,Alpelisib,nuclear,-0.00104667682539,0.00255573662812,37622953.5,48,8.59E-01,7,8
8,0.031623,Alpelisib,nuclear,0.213299880217,3.96209483194e-252,24200847.5,48,1.33E-249,8,9
9,0.1,Alpelisib,nuclear,-0.0942974480854,2.47987727815e-102,27849434.5,48,8.33E-100,9,10
10,0.31623,Alpelisib,nuclear,0.228000741627,1.42344415558e-228,18450191.0,48,4.78E-226,10,11
11,1.0,Alpelisib,nuclear,0.292927996496,1.53842147656e-280,12391465.0,48,5.17E-278,11,12
12,3.1623,Alpelisib,nuclear,0.0469205570724,5.23619835707e-07,14922551.5,48,1.76E-04,12,13
13,10.0,Alpelisib,nuclear,-0.176196697144,1.27634467783e-113,5987433.0,48,4.29E-111,13,14
14,0.01,Alpelisib,nuclear,0.11475891019,1.8426963252e-74,329894837.0,72,6.19E-72,14,15
15,0.031623,Alpelisib,nuclear,0.0164187963859,0.0180990795238,286066417.0,72,1,15,16
16,0.1,Alpelisib,nuclear,-0.476363788557,0.0,142577949.0,72,0.00E+00,16,17
17,0.31623,Alpelisib,nuclear,-0.417532823422,0.0,151873404.0,72,0.00E+00,17,18
18,1.0,Alpelisib,nuclear,0.0164007257409,0.103261113875,225695300.5,72,1,18,19
19,3.1623,Alpelisib,nuclear,0.160574439067,8.23925235612e-85,157502384.5,72,2.77E-82,19,20
20,10.0,Alpelisib,nuclear,-0.246576256382,5.1920922647e-82,48395406.5,72,1.74E-79,20,21
21,0.01,Dasatinib,nuclear,0.0841637744598,2.11531671613e-09,3421011.0,24,7.11E-07,0,1
22,0.031623,Dasatinib,nuclear,-0.412086969574,0.0,1258783.0,24,0.00E+00,1,2
23,0.1,Dasatinib,nuclear,0.191437593654,1.12421312414e-22,1344995.5,24,3.78E-20,2,3
24,0.31623,Dasatinib,nuclear,0.0658227312294,0.000416505437018,1533764.0,24,1.40E-01,3,4
25,1.0,Dasatinib,nuclear,0.0496778054815,0.0095866101783,790137.5,24,1,4,5
26,3.1623,Dasatinib,nuclear,0.17343685329,1.1819387767e-11,764306.0,24,3.97E-09,5,6
27,10.0,Dasatinib,nuclear,-0.237542362045,3.11108954744e-29,350830.0,24,1.05E-26,6,7
28,0.01,Dasatinib,nuclear,0.110079391642,5.35420136479e-67,31136411.5,48,1.80E-64,7,8
29,0.031623,Dasatinib,nuclear,-0.26359399881,0.0,10829658.0,48,0.00E+00,8,9
30,0.1,Dasatinib,nuclear,0.177046634744,6.52267814467e-84,9895095.5,48,2.19E-81,9,10
31,0.31623,Dasatinib,nuclear,-0.25524632258,3.93654810849e-158,3526556.5,48,1.32E-155,10,11
32,1.0,Dasatinib,nuclear,-0.0578503229185,4.03784234523e-09,5197576.5,48,1.36E-06,11,12
33,3.1623,Dasatinib,nuclear,0.160248299857,8.8176817319e-22,2282734.5,48,2.96E-19,12,13
34,10.0,Dasatinib,nuclear,-0.339887762013,2.73869158227e-34,206594.5,48,9.20E-32,13,14
35,0.01,Dasatinib,nuclear,-0.345137681529,0.0,147319677.0,72,0.00E+00,14,15
36,0.031623,Dasatinib,nuclear,0.419245304074,0.0,148858817.5,72,0.00E+00,15,16
37,0.1,Dasatinib,nuclear,0.417233172534,8.95739144858e-306,59395639.5,72,3.01E-303,16,17
38,0.31623,Dasatinib,nuclear,-0.0548861948534,0.142898685523,34623702.5,72,1,17,18
39,1.0,Dasatinib,nuclear,-0.462286216895,6.71860456069e-91,11748337.5,72,2.26E-88,18,19
40,3.1623,Dasatinib,nuclear,-0.89407182101,1.45991309351e-256,1976520.5,72,4.91E-254,19,20
41,10.0,Dasatinib,nuclear,-0.888121032614,1.3554461039e-236,4023398.5,72,4.55E-234,20,21
42,0.01,Etoposide,nuclear,0.231354997148,1.08294330432e-53,2370389.0,24,3.64E-51,0,1
43,0.031623,Etoposide,nuclear,0.169315410201,4.13177245874e-39,2886353.5,24,1.39E-36,1,2
44,0.1,Etoposide,nuclear,0.206557439307,6.7434198627e-44,1963535.5,24,2.27E-41,2,3
45,0.31623,Etoposide,nuclear,-0.056486810996,5.62220565583e-09,2264678.5,24,1.89E-06,3,4
46,1.0,Etoposide,nuclear,0.497914773513,3.06961171579e-110,698765.0,24,1.03E-107,4,5
47,3.1623,Etoposide,nuclear,0.14781946559,1.12775486249e-15,1248269.0,24,3.79E-13,5,6
48,10.0,Etoposide,nuclear,-0.316592779242,1.10987665618e-101,467294.5,24,3.73E-99,6,7
49,0.01,Etoposide,nuclear,0.256498872886,0.0,21012031.0,48,0.00E+00,7,8
50,0.031623,Etoposide,nuclear,0.203045300618,3.40160613111e-195,22119360.5,48,1.14E-192,8,9
51,0.1,Etoposide,nuclear,-0.00802932163087,0.00431976286743,21058062.0,48,1,9,10
52,0.31623,Etoposide,nuclear,-0.0483395407571,8.71115165984e-20,14677656.5,48,2.93E-17,10,11
53,1.0,Etoposide,nuclear,0.297865072775,9.44980806992e-87,3369347.0,48,3.18E-84,11,12
54,3.1623,Etoposide,nuclear,0.013754974309,0.246723166294,4706913.5,48,1,12,13
55,10.0,Etoposide,nuclear,-0.253930199802,4.81863595812e-97,1717057.0,48,1.62E-94,13,14
56,0.01,Etoposide,nuclear,-0.109360348707,6.55841649336e-75,256433572.5,72,2.20E-72,14,15
57,0.031623,Etoposide,nuclear,0.616313009038,0.0,132958444.5,72,0.00E+00,15,16
58,0.1,Etoposide,nuclear,-0.266613487315,2.55996734338e-280,130188184.5,72,8.60E-278,16,17
59,0.31623,Etoposide,nuclear,-0.296730692489,2.3750377627e-195,56247933.0,72,7.98E-193,17,18
60,1.0,Etoposide,nuclear,0.0999015805239,0.000797257054444,19569823.5,72,2.68E-01,18,19
61,3.1623,Etoposide,nuclear,-0.184518914943,1.11922572411e-14,11270531.5,72,3.76E-12,19,20
62,10.0,Etoposide,nuclear,-0.902508912716,0.0,8939212.0,72,0.00E+00,20,21
63,0.001,Neratinib,nuclear,0.134594253042,2.79189326215e-26,2886527.5,24,9.38E-24,0,1
64,0.0032,Neratinib,nuclear,0.285343962284,6.91796967354e-96,2586573.5,24,2.32E-93,1,2
65,0.01,Neratinib,nuclear,-0.0394832863057,0.0105300106106,2348959.5,24,1,2,3
66,0.031623,Neratinib,nuclear,-0.176489041059,4.74909832058e-44,1599906.5,24,1.60E-41,3,4
67,0.1,Neratinib,nuclear,-0.280349625054,6.6050094835e-150,1180372.5,24,2.22E-147,4,5
68,0.31623,Neratinib,nuclear,-0.31219864507,1.86504566149e-175,931234.0,24,6.27E-173,5,6
69,1.0,Neratinib,nuclear,-0.388755909161,1.39270483299e-250,537167.5,24,4.68E-248,6,7
70,0.001,Neratinib,nuclear,0.271025817938,0.0,19485501.0,48,0.00E+00,7,8
71,0.0032,Neratinib,nuclear,0.0295004672421,0.00251022364429,42604965.5,48,8.43E-01,8,9
72,0.01,Neratinib,nuclear,0.26335395077,4.52892409977e-287,16668294.5,48,1.52E-284,9,10
73,0.031623,Neratinib,nuclear,0.179638697004,8.42153086876e-87,14945477.5,48,2.83E-84,10,11
74,0.1,Neratinib,nuclear,-0.292443712248,0.0,4721046.5,48,0.00E+00,11,12
75,0.31623,Neratinib,nuclear,-0.230545744874,1.12483732213e-167,3744302.0,48,3.78E-165,12,13
76,1.0,Neratinib,nuclear,-0.34655210794,1.94329652916e-307,1681594.5,48,6.53E-305,13,14
77,0.001,Neratinib,nuclear,0.226923017467,2.7032906425e-260,265282984.0,72,9.08E-258,14,15
78,0.0032,Neratinib,nuclear,0.0199923322296,0.00529372979403,371853125.5,72,1,15,16
79,0.01,Neratinib,nuclear,0.406192630397,0.0,184915616.5,72,0.00E+00,16,17
80,0.031623,Neratinib,nuclear,0.0803905932794,1.54329743747e-23,175015512.5,72,5.19E-21,17,18
81,0.1,Neratinib,nuclear,0.0599908069944,1.53675398924e-12,85248367.0,72,5.16E-10,18,19
82,0.31623,Neratinib,nuclear,-0.564133211803,1.77595610973e-213,13570438.5,72,5.97E-211,19,20
83,1.0,Neratinib,nuclear,-0.686158089433,2.17161107641e-176,3667498.0,72,7.30E-174,20,21
84,0.0001,Paclitaxel,nuclear,0.109501586323,9.8575889891e-19,2766047.0,24,3.31E-16,0,1
85,0.00032,Paclitaxel,nuclear,-0.0130987158338,0.00259842786474,2943311.0,24,8.73E-01,1,2
86,0.001,Paclitaxel,nuclear,-0.132788399021,2.28240306418e-37,2103192.0,24,7.67E-35,2,3
87,0.0031623,Paclitaxel,nuclear,-0.0836286820882,1.28590768328e-13,2006097.5,24,4.32E-11,3,4
88,0.01,Paclitaxel,nuclear,-0.019997324932,0.349175489814,1406215.0,24,1,4,5
89,0.031623,Paclitaxel,nuclear,-0.44931535949,0.0,725758.0,24,0.00E+00,5,6
90,0.1,Paclitaxel,nuclear,-0.310260604179,1.53925961289e-48,274494.0,24,5.17E-46,6,7
91,0.0001,Paclitaxel,nuclear,0.127091822021,2.59671873373e-90,24079748.5,48,8.72E-88,7,8
92,0.00032,Paclitaxel,nuclear,-0.047217285672,2.32124708538e-27,30414020.5,48,7.80E-25,8,9
93,0.001,Paclitaxel,nuclear,-0.12652817405,2.14445246109e-102,16936649.5,48,7.21E-100,9,10
94,0.0031623,Paclitaxel,nuclear,-0.173064022257,1.60512630685e-93,5921111.5,48,5.39E-91,10,11
95,0.01,Paclitaxel,nuclear,-0.124283744664,9.89920937516e-18,3216776.0,48,3.33E-15,11,12
96,0.031623,Paclitaxel,nuclear,-0.26255380206,1.29933379934e-38,589673.0,48,4.37E-36,12,13
97,0.1,Paclitaxel,nuclear,-0.263667576473,5.43826098801e-28,287708.5,48,1.83E-25,13,14
98,0.0001,Paclitaxel,nuclear,-0.126492517833,4.11209893371e-101,277447181.0,72,1.38E-98,14,15
99,0.00032,Paclitaxel,nuclear,-0.00755203522347,0.146365367922,354073566.0,72,1,15,16
100,0.001,Paclitaxel,nuclear,-0.0134475999146,0.00466409406519,154260329.0,72,1,16,17
101,0.0031623,Paclitaxel,nuclear,-0.413659232517,1.12847840447e-43,7180156.0,72,3.79E-41,17,18
102,0.01,Paclitaxel,nuclear,-0.816368884473,3.10738714007e-237,2993968.0,72,1.04E-234,18,19
103,0.031623,Paclitaxel,nuclear,-0.90078265842,0.0,3899060.0,72,0.00E+00,19,20
104,0.1,Paclitaxel,nuclear,-0.895714489365,0.0,2646087.5,72,0.00E+00,20,21
105,0.01,Palbociclib,nuclear,-0.0920884652897,2.64534562103e-22,2463380.0,24,8.89E-20,0,1
106,0.031623,Palbociclib,nuclear,0.124730064191,8.46952314801e-23,2898399.0,24,2.85E-20,1,2
107,0.1,Palbociclib,nuclear,0.141525479005,4.28883517514e-22,2053298.0,24,1.44E-19,2,3
108,0.31623,Palbociclib,nuclear,0.0841140204821,3.50743644926e-09,2441206.0,24,1.18E-06,3,4
109,1.0,Palbociclib,nuclear,-0.158246443692,1.34629211893e-31,1338139.5,24,4.52E-29,4,5
110,3.1623,Palbociclib,nuclear,0.11708915899,7.42870230477e-14,1891169.0,24,2.50E-11,5,6
111,10.0,Palbociclib,nuclear,0.172123160939,4.00313339858e-34,2007993.5,24,1.35E-31,6,7
112,0.01,Palbociclib,nuclear,0.00498645688401,0.101165335877,37018619.5,48,1,7,8
113,0.031623,Palbociclib,nuclear,0.21030607714,1.01244886137e-237,23553232.5,48,3.40E-235,8,9
114,0.1,Palbociclib,nuclear,0.148518527571,3.06311177945e-99,22098443.5,48,1.03E-96,9,10
115,0.31623,Palbociclib,nuclear,0.0813821387799,1.8698411603e-33,25955566.5,48,6.28E-31,10,11
116,1.0,Palbociclib,nuclear,-0.0620213759299,2.54649257981e-27,13382349.5,48,8.56E-25,11,12
117,3.1623,Palbociclib,nuclear,0.310882726116,6.44736782424e-190,6027529.0,48,2.17E-187,12,13
118,10.0,Palbociclib,nuclear,0.279219980094,1.53603458047e-158,6211751.5,48,5.16E-156,13,14
119,0.01,Palbociclib,nuclear,-0.297763814576,0.0,195866717.0,72,0.00E+00,14,15
120,0.031623,Palbociclib,nuclear,0.170545621261,3.89418987567e-156,313206526.0,72,1.31E-153,15,16
121,0.1,Palbociclib,nuclear,0.155078735638,4.68832452323e-102,206279675.0,72,1.58E-99,16,17
122,0.31623,Palbociclib,nuclear,0.301842637945,0.0,150208461.5,72,0.00E+00,17,18
123,1.0,Palbociclib,nuclear,0.540520148632,0.0,76584802.0,72,0.00E+00,18,19
124,3.1623,Palbociclib,nuclear,0.851823529189,0.0,33832644.0,72,0.00E+00,19,20
125,10.0,Palbociclib,nuclear,-0.147319289906,8.8253504998e-26,53010209.5,72,2.97E-23,20,21
126,0.0003,Trametinib,nuclear,-0.107020067452,4.06916795383e-25,2510805.0,24,1.37E-22,0,1
127,0.001,Trametinib,nuclear,0.0753343359343,2.87590498145e-05,2873144.5,24,9.66E-03,1,2
128,0.0031623,Trametinib,nuclear,-0.0440144526752,1.71711790455e-06,2748352.0,24,5.77E-04,2,3
129,0.01,Trametinib,nuclear,-0.229348108823,1.57416772766e-109,1446931.0,24,5.29E-107,3,4
130,0.031623,Trametinib,nuclear,-0.381322665788,4.27851247925e-299,744661.0,24,1.44E-296,4,5
131,0.1,Trametinib,nuclear,-0.321076361098,1.12425147315e-202,837457.5,24,3.78E-200,5,6
132,0.31623,Trametinib,nuclear,-0.288710748943,1.06004829413e-185,1233916.5,24,3.56E-183,6,7
133,0.0003,Trametinib,nuclear,-0.0889235810404,6.14544986325e-83,26854978.5,48,2.06E-80,7,8
134,0.001,Trametinib,nuclear,-0.0531007203028,7.88710622689e-33,22146552.0,48,2.65E-30,8,9
135,0.0031623,Trametinib,nuclear,-0.0891657205344,5.00763508791e-44,13869723.0,48,1.68E-41,9,10
136,0.01,Trametinib,nuclear,-0.242853532394,3.44200923922e-193,4494024.0,48,1.16E-190,10,11
137,0.031623,Trametinib,nuclear,-0.368098578852,0.0,1694959.5,48,0.00E+00,11,12
138,0.1,Trametinib,nuclear,-0.330289824334,0.0,2409955.0,48,0.00E+00,12,13
139,0.31623,Trametinib,nuclear,-0.328353689786,4.21332633955e-298,2210769.5,48,1.42E-295,13,14
140,0.0003,Trametinib,nuclear,0.495572141667,0.0,167240584.5,72,0.00E+00,14,15
141,0.001,Trametinib,nuclear,-0.069908307339,8.3362951942e-31,205680910.0,72,2.80E-28,15,16
142,0.0031623,Trametinib,nuclear,-0.110861789674,2.01785610753e-26,64155103.0,72,6.78E-24,16,17
143,0.01,Trametinib,nuclear,-0.221580322801,1.99437957172e-65,33878540.5,72,6.70E-63,17,18
144,0.031623,Trametinib,nuclear,-0.853968480166,0.0,10895021.0,72,0.00E+00,18,19
145,0.1,Trametinib,nuclear,-0.636190075105,8.37942427045e-267,9082750.5,72,2.82E-264,19,20
146,0.31623,Trametinib,nuclear,-0.583892656482,9.40989236777e-283,13307121.5,72,3.16E-280,20,21
147,0.01,Vorinostat,nuclear,-0.183765447419,2.05547410288e-82,1852075.5,24,6.91E-80,0,1
148,0.031623,Vorinostat,nuclear,0.212487057145,8.92602632159e-53,2450805.0,24,3.00E-50,1,2
149,0.1,Vorinostat,nuclear,0.0660475291697,5.13187586154e-08,2609689.0,24,1.72E-05,2,3
150,0.31623,Vorinostat,nuclear,-0.222491823041,1.00427887733e-93,1317910.0,24,3.37E-91,3,4
151,1.0,Vorinostat,nuclear,-0.151115318523,3.58898835107e-45,1997438.5,24,1.21E-42,4,5
152,3.1623,Vorinostat,nuclear,-0.237174101274,3.64047945811e-115,1260647.5,24,1.22E-112,5,6
153,10.0,Vorinostat,nuclear,-0.372314385911,3.11413345618e-212,479675.5,24,1.05E-209,6,7
154,0.01,Vorinostat,nuclear,-0.122690886861,4.64950817653e-188,25072186.0,48,1.56E-185,7,8
155,0.031623,Vorinostat,nuclear,0.0851053954493,7.33742931867e-40,32013462.0,48,2.47E-37,8,9
156,0.1,Vorinostat,nuclear,0.186714100622,9.2862392127e-188,23170530.0,48,3.12E-185,9,10
157,0.31623,Vorinostat,nuclear,-0.156442696001,1.10960032403e-201,16513949.0,48,3.73E-199,10,11
158,1.0,Vorinostat,nuclear,-0.0995413021782,4.99231888885e-55,12358290.5,48,1.68E-52,11,12
159,3.1623,Vorinostat,nuclear,-0.266666429459,2.08814195068e-208,3186237.5,48,7.02E-206,12,13
160,10.0,Vorinostat,nuclear,-0.349103805782,4.69929934434e-224,1137929.0,48,1.58E-221,13,14
161,0.01,Vorinostat,nuclear,0.197015372081,1.64866329339e-178,268536343.0,72,5.54E-176,14,15
162,0.031623,Vorinostat,nuclear,0.0385215506002,5.47681478465e-08,329413231.5,72,1.84E-05,15,16
163,0.1,Vorinostat,nuclear,0.00165416787663,0.102403046023,278521916.0,72,1,16,17
164,0.31623,Vorinostat,nuclear,0.0748289172884,5.54619625022e-19,204791292.5,72,1.86E-16,17,18
165,1.0,Vorinostat,nuclear,-0.0808036966944,6.29286236752e-12,77728960.5,72,2.11E-09,18,19
166,3.1623,Vorinostat,nuclear,-0.485683545387,4.15512080813e-102,9692744.5,72,1.40E-99,19,20
167,10.0,Vorinostat,nuclear,-0.912199007478,0.0,9371074.0,72,0.00E+00,20,21
