,concentration,drug_name,fraction,logfc,pvalue,statistic,timepoint,bonferroni_pvalue,start,end
0,0.01,Alpelisib,cytosolic,-0.257526749274,8.84832925712e-19,2790674.5,24h,2.97303863039e-16,0,1
1,0.031623,Alpelisib,cytosolic,-0.0639157505128,0.0796005854645,3087701.5,24h,1.0,1,2
2,0.1,Alpelisib,cytosolic,-0.389374752211,7.88373474339e-49,2181252.0,24h,2.64893487378e-46,2,3
3,0.31623,Alpelisib,cytosolic,-0.126675515247,0.0223251419162,2716990.0,24h,1.0,3,4
4,1.0,Alpelisib,cytosolic,0.704587812154,2.84207998207e-137,1306227.5,24h,9.54938873977e-135,4,5
5,3.1623,Alpelisib,cytosolic,0.829615817053,1.68417840231e-126,1059330.5,24h,5.65883943175e-124,5,6
6,10.0,Alpelisib,cytosolic,-0.209822043719,9.98175563179e-14,1971930.5,24h,3.35386989228e-11,6,7
7,0.01,Alpelisib,cytosolic,0.162969881964,3.4176769186e-48,33258875.5,48h,1.14833944465e-45,7,8
8,0.031623,Alpelisib,cytosolic,0.153578890787,3.83506480027e-63,30346297.5,48h,1.28858177289e-60,8,9
9,0.1,Alpelisib,cytosolic,-0.116386747489,3.4931663064e-45,30454494.0,48h,1.17370387895e-42,9,10
10,0.31623,Alpelisib,cytosolic,0.50161783564,0.0,16117608.0,48h,0.0,10,11
11,1.0,Alpelisib,cytosolic,0.976033092252,0.0,6001098.0,48h,0.0,11,12
12,3.1623,Alpelisib,cytosolic,1.14245275333,0.0,3638411.0,48h,0.0,12,13
13,10.0,Alpelisib,cytosolic,0.696775993192,9.73481159592e-167,5147452.5,48h,3.27089669623e-164,13,14
14,0.01,Alpelisib,cytosolic,0.145109521659,1.97458732397e-252,298490406.5,72h,6.63461340853e-250,14,15
15,0.031623,Alpelisib,cytosolic,0.823037186429,0.0,45872737.5,72h,0.0,15,16
16,0.1,Alpelisib,cytosolic,-0.0705002274808,1.4625745852e-61,235712421.0,72h,4.91425060628e-59,16,17
17,0.31623,Alpelisib,cytosolic,0.2058958125,0.0,191285296.0,72h,0.0,17,18
18,1.0,Alpelisib,cytosolic,0.405396354241,0.0,125724208.0,72h,0.0,18,19
19,3.1623,Alpelisib,cytosolic,0.315713954304,0.0,115891178.0,72h,0.0,19,20
